"id","ID_OBJETIVO","ID_SUBOBJETIVO","SUBOBJETIVO","Categoria_Principal","Categoria_Auxiliar_1","Categoria_Auxiliar_2","Categoria_Auxiliar_3"
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capacitación","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capacitación","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capacitación","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capitalización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capitalización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capitalización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capitalización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","capitalización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","comercialización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","comercialización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","comercialización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","comercialización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","comercialización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","competitividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","competitividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","competitividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","competitividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","competitividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","desarrollo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","desarrollo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","desarrollo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","desarrollo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","desarrollo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","financiamiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","financiamiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","financiamiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","financiamiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","financiamiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","iniciativa","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","iniciativa","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","iniciativa","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","iniciativa","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","iniciativa","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","inversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","inversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","inversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","inversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","inversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","proyecto","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","proyecto","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","proyecto","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","proyecto","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","proyecto","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","reconversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","reconversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","reconversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","reconversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","reconversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","seguro","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","seguro","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","seguro","producción",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","seguro","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","comunidades","seguro","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","cooperativa",,,
"2.1",2,1,"Apoyo productivo|Economía social","cooperativas",,,
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","actividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","actividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","actividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","actividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","actividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","almacén","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","almacén","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","almacén","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","almacén","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","almacén","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","apoyo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","apoyo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","apoyo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","apoyo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","apoyo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","aseguramiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","aseguramiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","aseguramiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","aseguramiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","aseguramiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asesoría","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asesoría","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asesoría","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asesoría","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asesoría","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asistencia técnica","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asistencia técnica","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asistencia técnica","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asistencia técnica","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","asistencia técnica","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","cadenas productivas","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","cadenas productivas","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","cadenas productivas","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","cadenas productivas","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","cadenas productivas","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacidad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacidad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacidad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacidad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacidad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacitación","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacitación","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacitación","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacitación","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capacitación","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capitalización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capitalización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capitalización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capitalización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","capitalización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","comercialización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","comercialización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","comercialización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","comercialización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","comercialización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","competitividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","competitividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","competitividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","competitividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","competitividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","desarrollo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","desarrollo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","desarrollo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","desarrollo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","desarrollo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","financiamiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","financiamiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","financiamiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","financiamiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","financiamiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","iniciativa","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","iniciativa","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","iniciativa","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","iniciativa","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","iniciativa","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","inversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","inversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","inversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","inversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","inversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","proyecto","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","proyecto","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","proyecto","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","proyecto","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","proyecto","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","reconversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","reconversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","reconversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","reconversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","reconversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","seguro","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","seguro","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","seguro","producción",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","seguro","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","ejidos","seguro","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","emprendedor",,,
"2.1",2,1,"Apoyo productivo|Economía social","indígena","actividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","actividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","actividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","actividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","actividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","almacén","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","almacén","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","almacén","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","almacén","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","almacén","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","apoyo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","apoyo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","apoyo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","apoyo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","apoyo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","aseguramiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","aseguramiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","aseguramiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","aseguramiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","aseguramiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asesoría","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asesoría","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asesoría","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asesoría","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asesoría","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asistencia técnica","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asistencia técnica","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asistencia técnica","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asistencia técnica","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","asistencia técnica","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","cadenas productivas","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","cadenas productivas","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","cadenas productivas","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","cadenas productivas","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","cadenas productivas","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacidad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacidad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacidad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacidad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacidad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacitación","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacitación","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacitación","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacitación","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capacitación","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capitalización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capitalización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capitalización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capitalización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","capitalización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","comercialización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","comercialización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","comercialización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","comercialización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","comercialización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","competitividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","competitividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","competitividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","competitividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","competitividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","desarrollo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","desarrollo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","desarrollo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","desarrollo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","desarrollo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","financiamiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","financiamiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","financiamiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","financiamiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","financiamiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","iniciativa","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","iniciativa","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","iniciativa","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","iniciativa","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","iniciativa","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","inversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","inversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","inversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","inversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","inversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","proyecto","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","proyecto","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","proyecto","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","proyecto","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","proyecto","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","reconversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","reconversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","reconversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","reconversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","reconversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","seguro","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","seguro","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","seguro","producción",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","seguro","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","indígena","seguro","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","organización","campesina",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","campesinas",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","campesino",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","campesinos",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","indígena",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","rural",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","social","consumo","bienes"
"2.1",2,1,"Apoyo productivo|Economía social","organización","social","consumo","servicios"
"2.1",2,1,"Apoyo productivo|Economía social","organización","social","distribución","bienes"
"2.1",2,1,"Apoyo productivo|Economía social","organización","social","distribución","servicios"
"2.1",2,1,"Apoyo productivo|Economía social","organización","social","producción","bienes"
"2.1",2,1,"Apoyo productivo|Economía social","organización","social","producción","servicios"
"2.1",2,1,"Apoyo productivo|Economía social","organización","trabajador",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","trabajadora",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","trabajadoras",,
"2.1",2,1,"Apoyo productivo|Economía social","organización","trabajadores",,
"2.1",2,1,"Apoyo productivo|Economía social","producción","indígena",,
"2.1",2,1,"Apoyo productivo|Economía social","producción","rural",,
"2.1",2,1,"Apoyo productivo|Economía social","productividad","indígena",,
"2.1",2,1,"Apoyo productivo|Economía social","productividad","rural",,
"2.1",2,1,"Apoyo productivo|Economía social","productivo","indígena",,
"2.1",2,1,"Apoyo productivo|Economía social","productivo","rural",,
"2.1",2,1,"Apoyo productivo|Economía social","productor","indígena",,
"2.1",2,1,"Apoyo productivo|Economía social","productor","rural",,
"2.1",2,1,"Apoyo productivo|Economía social","sector social","empresa","economía",
"2.1",2,1,"Apoyo productivo|Economía social","sector social","organismo","economía",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","actividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","actividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","actividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","actividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","actividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","almacén","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","almacén","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","almacén","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","almacén","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","almacén","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","apoyo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","apoyo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","apoyo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","apoyo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","apoyo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","aseguramiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","aseguramiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","aseguramiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","aseguramiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","aseguramiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asesoría","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asesoría","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asesoría","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asesoría","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asesoría","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asistencia técnica","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asistencia técnica","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asistencia técnica","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asistencia técnica","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","asistencia técnica","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","cadenas productivas","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","cadenas productivas","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","cadenas productivas","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","cadenas productivas","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","cadenas productivas","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacidad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacidad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacidad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacidad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacidad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacitación","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacitación","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacitación","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacitación","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capacitación","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capitalización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capitalización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capitalización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capitalización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","capitalización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","comercialización","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","comercialización","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","comercialización","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","comercialización","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","comercialización","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","competitividad","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","competitividad","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","competitividad","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","competitividad","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","competitividad","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","desarrollo","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","desarrollo","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","desarrollo","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","desarrollo","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","desarrollo","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","financiamiento","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","financiamiento","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","financiamiento","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","financiamiento","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","financiamiento","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","iniciativa","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","iniciativa","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","iniciativa","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","iniciativa","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","iniciativa","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","inversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","inversión","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","inversión","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","inversión","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","inversión","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","proyecto","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","proyecto","empleos",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","proyecto","producción",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","proyecto","productiva",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","proyecto","trabajo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","reconversión","empleo",
"2.1",2,1,"Apoyo productivo|Economía social","sociedad","reconversión","empleos",
